stock_code,stock_name,review_universe_source,source_file,source_type,source_title,research_only,used_for_signal,used_for_admission
300378,鼎捷数智,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300378_鼎捷数智_2025-08-30_半年报_2025年半年度报告_1224625087.pdf,interim_report,2025年半年度报告,True,False,False
300378,鼎捷数智,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300378_鼎捷数智_2026-04-02_年报_2025年年度报告_1225073175.pdf,annual_report,2025年年度报告,True,False,False
300378,鼎捷数智,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300378_鼎捷数智_2026-06-13_日常经营_关于收购能誉科技51%股权的公告_1225369073.pdf,announcement,关于收购能誉科技51%股权的公告,True,False,False
300394,天孚通信,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300394_天孚通信_2025-08-26_半年报_2025年半年度报告_1224568964.pdf,interim_report,2025年半年度报告,True,False,False
300394,天孚通信,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300394_天孚通信_2026-04-08_年报_2025年年度报告_1225082705.pdf,annual_report,2025年年度报告,True,False,False
300394,天孚通信,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300394_天孚通信_2026-07-07_日常经营_关于独立董事取得独立董事资格证书的公告_1225411275.pdf,announcement,关于独立董事取得独立董事资格证书的公告,True,False,False
300398,飞凯材料,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300398_飞凯材料_2025-08-28_半年报_2025年半年度报告_1224587110.pdf,interim_report,2025年半年度报告,True,False,False
300398,飞凯材料,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300398_飞凯材料_2026-04-22_年报_2025年年度报告_1225137425.pdf,annual_report,2025年年度报告,True,False,False
300398,飞凯材料,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300398_飞凯材料_2026-06-10_日常经营_关于公司控股股东及其一致行动人股份减持计划的预披露公告_1225363294.pdf,announcement,关于公司控股股东及其一致行动人股份减持计划的预披露公告,True,False,False
300408,三环集团,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300408_三环集团_2025-08-29_半年报_2025年半年度报告_1224606967.pdf,interim_report,2025年半年度报告,True,False,False
300408,三环集团,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300408_三环集团_2026-03-28_年报_2025年年度报告_1225041594.pdf,annual_report,2025年年度报告,True,False,False
300408,三环集团,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300408_三环集团_2026-06-30_日常经营_关于刊发H股招股说明书、H股发行价格上限及H股香港公开发售等事宜的公告_1225398191.pdf,announcement,关于刊发H股招股说明书、H股发行价格上限及H股香港公开发售等事宜的公告,True,False,False
300442,润泽科技,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300442_润泽科技_2025-08-29_半年报_2025年半年度报告_1224612227.pdf,interim_report,2025年半年度报告,True,False,False
300442,润泽科技,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300442_润泽科技_2026-04-10_年报_2025年年度报告_1225090821.pdf,annual_report,2025年年度报告,True,False,False
300442,润泽科技,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300442_润泽科技_2026-06-26_日常经营_关于发行可转换公司债券购买资产并募集配套资金报告书（草案）（修订稿）修订说明的公告_1225389099.pdf,announcement,关于发行可转换公司债券购买资产并募集配套资金报告书（草案）（修订稿）修订说明的公告,True,False,False
300461,田中精机,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300461_田中精机_2025-08-29_半年报_2025年半年度报告_1224602674.pdf,interim_report,2025年半年度报告,True,False,False
300461,田中精机,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300461_田中精机_2026-04-24_年报_2025年年度报告_1225160924.pdf,annual_report,2025年年度报告,True,False,False
300461,田中精机,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_false_negative_rescue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300461_田中精机_2026-06-22_日常经营_关于副总经理、董事会秘书辞职的公告_1225380255.pdf,announcement,关于副总经理、董事会秘书辞职的公告,True,False,False
300476,胜宏科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300476_胜宏科技_2025-08-27_半年报_2025年半年度报告_1224583516.pdf,interim_report,2025年半年度报告,True,False,False
300476,胜宏科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300476_胜宏科技_2026-03-13_年报_2025年年度报告_1225007455.pdf,annual_report,2025年年度报告,True,False,False
300476,胜宏科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300476_胜宏科技_2026-07-03_日常经营_H股公告-证券变动月报表_1225409613.pdf,announcement,H股公告-证券变动月报表,True,False,False
300480,光力科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300480_光力科技_2025-08-27_半年报_2025年半年度报告_1224576081.pdf,interim_report,2025年半年度报告,True,False,False
300480,光力科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300480_光力科技_2026-04-24_年报_2025年年度报告_1225166158.pdf,annual_report,2025年年度报告,True,False,False
300480,光力科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300480_光力科技_2026-06-17_日常经营_光力科技股份有限公司关于完成工商变更登记的公告_1225375054.pdf,announcement,光力科技股份有限公司关于完成工商变更登记的公告,True,False,False
300489,光智科技,v5_targeted_hydrated,/Users/xiwei/stock_research/outputs/research/data_to_brief_docling_90_stock_pdf_acquisition_v1/yanbaoke_pdfs/2023-08-30-深交所-光智科技_2023年半年度报告_150页_1mb.pdf,local_pdf,2023-08-30-深交所-光智科技_2023年半年度报告_150页_1mb.pdf,True,False,False
300496,中科创达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300496_中科创达_2025-08-27_半年报_2025年半年度报告_1224581372.pdf,interim_report,2025年半年度报告,True,False,False
300496,中科创达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300496_中科创达_2026-04-22_年报_2025年年度报告_1225141001.pdf,annual_report,2025年年度报告,True,False,False
300496,中科创达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300496_中科创达_2026-06-15_日常经营_关于控股股东部分股份质押及解质押的公告_1225371631.pdf,announcement,关于控股股东部分股份质押及解质押的公告,True,False,False
300499,高澜股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300499_高澜股份_2025-08-23_半年报_2025年半年度报告_1224555292.pdf,interim_report,2025年半年度报告,True,False,False
300499,高澜股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300499_高澜股份_2026-04-24_年报_2025年年度报告_1225160679.pdf,annual_report,2025年年度报告,True,False,False
300499,高澜股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300499_高澜股份_2026-05-16_日常经营_关于独立董事辞任暨调整董事会专门委员会委员的公告_1225311150.pdf,announcement,关于独立董事辞任暨调整董事会专门委员会委员的公告,True,False,False
300502,新易盛,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300502_新易盛_2025-08-26_半年报_2025年半年度报告_1224571129.pdf,interim_report,2025年半年度报告,True,False,False
300502,新易盛,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300502_新易盛_2026-04-24_年报_2025年年度报告_1225172598.pdf,annual_report,2025年年度报告,True,False,False
300502,新易盛,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300502_新易盛_2026-06-26_日常经营_关于完成更换公司董事的公告_1225391491.pdf,announcement,关于完成更换公司董事的公告,True,False,False
300553,集智股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300553_集智股份_2025-08-23_半年报_2025年半年度报告_1224554101.pdf,interim_report,2025年半年度报告,True,False,False
300553,集智股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300553_集智股份_2026-04-22_年报_2025年年度报告_1225135535.pdf,annual_report,2025年年度报告,True,False,False
300553,集智股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300553_集智股份_2026-06-18_日常经营_关于终止股权收购意向协议的公告_1225377396.pdf,announcement,关于终止股权收购意向协议的公告,True,False,False
300566,激智科技,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/300566_激智科技_2025-08-27_半年报_2025年半年度报告_1224581162.pdf,interim_report,2025年半年度报告,True,False,False
300566,激智科技,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/300566_激智科技_2026-04-29_年报_2025年年度报告_1225225647.pdf,annual_report,2025年年度报告,True,False,False
300566,激智科技,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/300566_激智科技_2026-07-01_日常经营_关于控股股东、实际控制人部分股份解除质押的公告_1225398275.pdf,announcement,关于控股股东、实际控制人部分股份解除质押的公告,True,False,False
300567,精测电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300567_精测电子_2025-08-27_半年报_2025年半年度报告_1224577979.pdf,interim_report,2025年半年度报告,True,False,False
300567,精测电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300567_精测电子_2026-04-28_年报_2025年年度报告_1225201722.pdf,annual_report,2025年年度报告,True,False,False
300567,精测电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300567_精测电子_2026-06-27_日常经营_武汉精测电子集团股份有限公司关于控股股东、实际控制人部分股权解除质押的公告_1225392446.pdf,announcement,武汉精测电子集团股份有限公司关于控股股东、实际控制人部分股权解除质押的公告,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-07-02_日常经营_关于选举第五届董事会职工代表董事的公告_1225404261.pdf,announcement,关于选举第五届董事会职工代表董事的公告,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2026-04-28_年报_2025年年度报告_1225207279.pdf,annual_report,2025年年度报告,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2026-05-22_日常经营_关于完成工商变更的公告_1225324784.pdf,announcement,关于完成工商变更的公告,True,False,False
300604,长川科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300604_长川科技_2025-07-22_半年报_2025年半年度报告_1224237926.pdf,interim_report,2025年半年度报告,True,False,False
300604,长川科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300604_长川科技_2026-04-25_年报_2025年年度报告_1225193261.pdf,annual_report,2025年年度报告,True,False,False
300604,长川科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300604_长川科技_2026-04-29_日常经营_杭州长川科技股份有限公司关于公司实际控制人之一致行动人权益变动比例触及1%整数倍暨减持计划实施完毕暨自愿承诺未来12个月内不减持公司股份的公告_1225261541.pdf,announcement,杭州长川科技股份有限公司关于公司实际控制人之一致行动人权益变动比例触及1%整数倍暨减持计划实施完毕暨自愿承诺未来12个月内不减持公司股份的公告,True,False,False
300607,拓斯达,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300607_拓斯达_2025-08-22_半年报_2025年半年度报告_1224537082.pdf,interim_report,2025年半年度报告,True,False,False
300607,拓斯达,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300607_拓斯达_2026-03-31_年报_2025年年度报告_1225058061.pdf,annual_report,2025年年度报告,True,False,False
300607,拓斯达,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300607_拓斯达_2026-06-30_日常经营_关于董事会完成换届选举暨聘任高级管理人员及其他人员的公告_1225401706.pdf,announcement,关于董事会完成换届选举暨聘任高级管理人员及其他人员的公告,True,False,False
300656,民德电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300656_民德电子_2025-08-28_半年报_2025年半年度报告_1224591776.pdf,interim_report,2025年半年度报告,True,False,False
300656,民德电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300656_民德电子_2026-04-29_年报_2025年年度报告_1225355453.pdf,annual_report,2025年年度报告,True,False,False
300656,民德电子,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_pending_primary_source_collection_v1/cninfo_primary_source_pdfs/300656_民德电子_2026-06-26_日常经营_关于控股子公司增资暨公司放弃优先认购权的公告_1225391111.pdf,announcement,关于控股子公司增资暨公司放弃优先认购权的公告,True,False,False
300666,江丰电子,v5_targeted_hydrated,/Users/xiwei/stock_research/outputs/research/data_to_brief_docling_90_stock_pdf_acquisition_v1/yanbaoke_pdfs/2021-08-26-深交所-江丰电子_2021年半年度报告_200页_2mb.pdf,local_pdf,2021-08-26-深交所-江丰电子_2021年半年度报告_200页_2mb.pdf,True,False,False
300687,赛意信息,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300687_赛意信息_2025-08-22_半年报_2025年半年度报告_1224535301.pdf,interim_report,2025年半年度报告,True,False,False
300687,赛意信息,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300687_赛意信息_2026-04-29_年报_2025年年度报告_1225239760.pdf,annual_report,2025年年度报告,True,False,False
300687,赛意信息,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300687_赛意信息_2026-07-02_日常经营_关于公司完成经营范围变更及章程备案的公告_1225403281.pdf,announcement,关于公司完成经营范围变更及章程备案的公告,True,False,False
300699,光威复材,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300699_光威复材_2025-08-19_半年报_2025年半年度报告_1224502484.pdf,interim_report,2025年半年度报告,True,False,False
300699,光威复材,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300699_光威复材_2026-03-31_年报_2025年年度报告_1225052430.pdf,annual_report,2025年年度报告,True,False,False
300699,光威复材,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300699_光威复材_2026-05-13_日常经营_关于参加2026年山东辖区上市公司投资者网上集体接待日活动的公告_1225300456.pdf,announcement,关于参加2026年山东辖区上市公司投资者网上集体接待日活动的公告,True,False,False
300724,捷佳伟创,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300724_捷佳伟创_2025-08-28_半年报_2025年半年度报告_1224595554.pdf,interim_report,2025年半年度报告,True,False,False
300724,捷佳伟创,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300724_捷佳伟创_2026-04-27_年报_2025年年度报告_1225192952.pdf,annual_report,2025年年度报告,True,False,False
300724,捷佳伟创,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300724_捷佳伟创_2026-07-06_日常经营_关于控股股东、实际控制人股份解除质押的公告_1225410555.pdf,announcement,关于控股股东、实际控制人股份解除质押的公告,True,False,False
300731,科创新源,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300731_科创新源_2025-08-25_半年报_2025年半年度报告_1224557351.pdf,interim_report,2025年半年度报告,True,False,False
300731,科创新源,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300731_科创新源_2026-04-29_年报_2025年年度报告_1225235910.pdf,annual_report,2025年年度报告,True,False,False
300731,科创新源,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300731_科创新源_2026-07-01_日常经营_关于完成工商变更登记的公告_1225402395.pdf,announcement,关于完成工商变更登记的公告,True,False,False
300747,锐科激光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300747_锐科激光_2025-08-28_半年报_2025年半年度报告_1224599579.pdf,interim_report,2025年半年度报告,True,False,False
300747,锐科激光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300747_锐科激光_2026-04-23_年报_2025年年度报告_1225154627.pdf,annual_report,2025年年度报告,True,False,False
300747,锐科激光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300747_锐科激光_2026-07-02_日常经营_关于参加湖北辖区上市公司2026年投资者集体接待日活动暨2025年度业绩说明会的公告_1225405174.pdf,announcement,关于参加湖北辖区上市公司2026年投资者集体接待日活动暨2025年度业绩说明会的公告,True,False,False
300750,宁德时代,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/300750_宁德时代_2025-07-31_半年报_2025年半年度报告_1224342874.pdf,interim_report,2025年半年度报告,True,False,False
300750,宁德时代,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/300750_宁德时代_2026-03-10_年报_2025年年度报告_1225002214.pdf,annual_report,2025年年度报告,True,False,False
300750,宁德时代,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_collection_batch1_v1/cninfo_primary_source_pdfs/300750_宁德时代_2026-07-06_日常经营_H股公告（截至2026年6月30日止股份发行人的证券变动月报表）_1225412109.pdf,announcement,H股公告（截至2026年6月30日止股份发行人的证券变动月报表）,True,False,False
300751,迈为股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300751_迈为股份_2025-08-22_半年报_2025年半年度报告_1224533117.pdf,interim_report,2025年半年度报告,True,False,False
300751,迈为股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300751_迈为股份_2026-04-28_年报_2025年年度报告_1225211530.pdf,annual_report,2025年年度报告,True,False,False
300751,迈为股份,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300751_迈为股份_2026-05-28_日常经营_关于完成工商变更登记的公告_1225332584.pdf,announcement,关于完成工商变更登记的公告,True,False,False
300757,罗博特科,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300757_罗博特科_2025-08-28_半年报_2025年半年度报告_1224600641.pdf,interim_report,2025年半年度报告,True,False,False
300757,罗博特科,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300757_罗博特科_2026-03-31_年报_2025年年度报告_1225059372.pdf,annual_report,2025年年度报告,True,False,False
300757,罗博特科,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300757_罗博特科_2026-06-22_日常经营_关于发行境外上市外资股（H股）获得中国证监会备案的公告_1225381994.pdf,announcement,关于发行境外上市外资股（H股）获得中国证监会备案的公告,True,False,False
300769,德方纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/300769_德方纳米_2025-08-29_半年报_2025年半年度报告_1224611528.pdf,interim_report,2025年半年度报告,True,False,False
300769,德方纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/300769_德方纳米_2026-04-29_年报_2025年年度报告_1225249571.pdf,annual_report,2025年年度报告,True,False,False
300769,德方纳米,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/300769_德方纳米_2026-06-26_日常经营_关于对外担保的进展公告_1225392041.pdf,announcement,关于对外担保的进展公告,True,False,False
300776,帝尔激光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300776_帝尔激光_2025-08-12_半年报_2025年半年度报告_1224443851.pdf,interim_report,2025年半年度报告,True,False,False
300776,帝尔激光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300776_帝尔激光_2026-03-31_年报_2025年年度报告_1225055756.pdf,annual_report,2025年年度报告,True,False,False
300776,帝尔激光,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_expansion_queue_primary_source_backfill_v1/cninfo_primary_source_pdfs/300776_帝尔激光_2026-07-07_日常经营_关于参加湖北辖区上市公司2026年投资者集体接待日活动暨2025年度业绩说明会的公告_1225412138.pdf,announcement,关于参加湖北辖区上市公司2026年投资者集体接待日活动暨2025年度业绩说明会的公告,True,False,False
300777,中简科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/300777_中简科技_2025-08-27_半年报_2025年半年度报告_1224577973.pdf,interim_report,2025年半年度报告,True,False,False
300777,中简科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/300777_中简科技_2026-05-21_日常经营_关于公司与专业投资机构共同投资暨关联交易的进展公告_1225322384.pdf,announcement,关于公司与专业投资机构共同投资暨关联交易的进展公告,True,False,False
300777,中简科技,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_standard_backfill_queue_v1/cninfo_primary_source_pdfs/300777_中简科技_2026-07-02_年报_2025年年度报告(更正后)_1225405726.pdf,annual_report,2025年年度报告(更正后),True,False,False
300782,卓胜微,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300782_卓胜微_2025-08-22_半年报_2025年半年度报告_1224536566.pdf,interim_report,2025年半年度报告,True,False,False
300782,卓胜微,v7_proposal_new,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_latent_manual_review_standard_collection_v1/cninfo_primary_source_pdfs/300782_卓胜微_2026-04-28_年报_2025年年度报告_1225220151.pdf,annual_report,2025年年度报告,True,False,False
