stock_code,stock_name,review_universe_source,current_layer_status,manual_approval_status,frontend_review_status,evidence_count,page_citation_count,source_pdf_count,primary_source_supported,hard_tech_domain,supply_chain_role_hint,business_relevance_hint,bottleneck_or_chokepoint_hint,concept_pollution_risk,route_around_or_substitution_risk,value_capture_risk,disconfirmation_trigger,next_primary_source_to_check,strongest_primary_source_claim,weakest_or_riskiest_claim,evidence_summary_for_review,reviewer_decision,reviewer_note,used_for_signal,used_for_admission,auto_added_to_quality_pool,industry,concept_tags,evidence_strength,bottleneck_relevance,source_group,previous_tier,bottleneck_confidence_score,evidence_quality_score
603283,赛腾股份,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,58,19,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,苏州赛腾精密电子股份有限公司 2025 年半年度报告 10 / 180 （二）、公司从事的业务情况 1、主要业务 作为一家深耕智能制造领域的高新技术企业，公司以专业解决方案为核心载体，聚焦智能制造装备的研发创 新、方案设计、精密生产、市场销售及全周期技术服务。凭借多年行业实践积淀，公司已构建成熟完备的工艺体 系，能够精准洞察并响应客户个性化生产需求，通过自主研发与定制化设计，将各类智能装备有机整合，形成系 列化智能制造系统解决方案，最终助力制造业客户实现生产过程智能化升级，有效提升生产效率与产品品质。 2、主要产品,苏州赛腾精密电子股份有限公司 2025 年半年度报告 10 / 180 （二）、公司从事的业务情况 1、主要业务 作为一家深耕智能制造领域的高新技术企业，公司以专业解决方案为核心载体，聚焦智能制造装备的研发创 新、方案设计、精密生产、市场销售及全周期技术服务。凭借多年行业实践积淀，公司已构建成熟完备的工艺体 系，能够精准洞察并响应客户个性化生产需求，通过自主研发与定制化设计，将各类智能装备有机整合，形成系 列化智能制造系统解决方案，最终助力制造业客户实现生产过程智能化升级，有效提升生产效率与产品品质。 2、主要产品,evidence=58; page_citations=19; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,半导体 / 半导体设备 / bottleneck / latent_core_equivalent_quality_pool,sufficient,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,88,65
603290,斯达半导,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,59,27,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,斯达半导体股份有限公司2025 年半年度报告 10 / 168 1) 在新能源汽车行业 2025 年上半年，公司搭载自主第七代微沟槽 Trench Field Stop 技术的 750V/1200V 车规级 IGBT 模块持续放量，产品质量得到客户的高度认可。同时，基于第七代微沟槽 Trench Field Stop 技术的 Plus 版本芯片开始批量装车，已经在多个主流 800V 双电控平台实现批量交付，进一步提 高公司主电机控制用车规级 IGBT 模块的市场竞争力。 2025 年上半年，公司车规级 IGBT 模,斯达半导体股份有限公司2025 年半年度报告 10 / 168 1) 在新能源汽车行业 2025 年上半年，公司搭载自主第七代微沟槽 Trench Field Stop 技术的 750V/1200V 车规级 IGBT 模块持续放量，产品质量得到客户的高度认可。同时，基于第七代微沟槽 Trench Field Stop 技术的 Plus 版本芯片开始批量装车，已经在多个主流 800V 双电控平台实现批量交付，进一步提 高公司主电机控制用车规级 IGBT 模块的市场竞争力。 2025 年上半年，公司车规级 IGBT 模,evidence=59; page_citations=27; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,半导体 / 功率器件/IGBT/SiC/GaN / bottleneck / latent_core_equivalent_quality_pool,strong,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,89,71
603308,应流股份,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,65,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,"安徽应流机电股份有限公司2025 年半年度报告 12 / 151 雷达及配套设备制造；导航、测绘、气象及海洋专用仪器制造；工业机器人制造；工业机器人销 售；工业机器人安装、维修；智能机器人的研发；智能机器人销售；技术服务、技术开发、技术 咨询、技术交流、技术转让、技术推广。许可项目：民用航空器（发动机、螺旋桨）生产，现已 于 2025 年 6 月 26 日取得营业执照。 3）安徽通域航空科技有限公司出资设立全资子公司北京通域航空科技有限公司，注册资本 1,000 万元，公司经营范围：一般项目：技术服务、技术开发、技",安徽应流机电股份有限公司2025 年半年度报告 17 / 151 第五节 重要事项 一、承诺事项履行情况 (一) 公司实际控制人、股东、关联方、收购人以及公司等承诺相关方在报告期内或持续到报告期内的承诺事项 √适用 □不适用 承诺背景 承诺 类型 承诺方 承诺内容 承诺 时间 是否 有履 行期 限 承诺 期限 是否 及时 严格 履行 如未能及 时履行应 说明未完 成履行的 具体原因 如未能及 时履行应 说明下一 步计划 与首次公 开发行相 关的承诺 解决 同业 竞争 应流投 资、杜应 流 控股股东及实际控制人关于避,evidence=65; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,通用设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,89,70
603311,金海高科,v5_hydrated,false_negative_rescue_core_equivalent_quality_pool,pending_manual_approval,pending_review,55,26,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,浙江金海高科股份有限公司2025 年半年度报告 11 / 188 (3) 低碳循环经济兴起，带动滤材后市场蓬勃发展 全球变暖已成为本世纪人类面临的最大挑战之一，控制碳排放、实现节能减排是应对气候变 化的根本途径。我国积极践行绿色发展理念，全方位、全过程推行绿色规划、绿色设计、绿色投 资、绿色建设、绿色生产、绿色流通、绿色生活、绿色消费，努力使发展建立在高效利用资源、 严格保护生态环境、有效控制温室气体排放的基础上。通过统筹推进高质量发展和高水平保护， 建立健全绿色低碳循环发展的经济体系，确保实现碳达峰、碳中和目标，,浙江金海高科股份有限公司2025 年半年度报告 11 / 188 (3) 低碳循环经济兴起，带动滤材后市场蓬勃发展 全球变暖已成为本世纪人类面临的最大挑战之一，控制碳排放、实现节能减排是应对气候变 化的根本途径。我国积极践行绿色发展理念，全方位、全过程推行绿色规划、绿色设计、绿色投 资、绿色建设、绿色生产、绿色流通、绿色生活、绿色消费，努力使发展建立在高效利用资源、 严格保护生态环境、有效控制温室气体排放的基础上。通过统筹推进高质量发展和高水平保护， 建立健全绿色低碳循环发展的经济体系，确保实现碳达峰、碳中和目标，,evidence=55; page_citations=26; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,高端制造装备 / 专用设备宽口径 / concept_only / false_negative_rescue_core_equivalent_quality_pool,strong,core,false_negative_rescue_backfilled,Excluded,82,69
603383,顶点软件,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,38,18,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,福建顶点软件股份有限公司2025 年半年度报告 10 / 144 衍生品、量化 T0 等多种业务场景，为券商内部不同业务线的多维财富账户提供全流程数字化 管理。 报告期内，公司持续加码香港市场运营平台的研发投入，重点完成国际运营平台的前后 台解耦设计升级，此外，公司积极拓展多元化市场应用场景，成功积累了一些具有示范意义 的标杆合作案例，为深化香港及周边市场布局奠定了坚实基础。 报告期内，公司打造机构智能化运营体系，为机构投资者量身打造了集线上业务办理与 综合运营于一体的专属平台，全面支持机构投资者一站式完成业务办理,福建顶点软件股份有限公司2025 年半年度报告 10 / 144 衍生品、量化 T0 等多种业务场景，为券商内部不同业务线的多维财富账户提供全流程数字化 管理。 报告期内，公司持续加码香港市场运营平台的研发投入，重点完成国际运营平台的前后 台解耦设计升级，此外，公司积极拓展多元化市场应用场景，成功积累了一些具有示范意义 的标杆合作案例，为深化香港及周边市场布局奠定了坚实基础。 报告期内，公司打造机构智能化运营体系，为机构投资者量身打造了集线上业务办理与 综合运营于一体的专属平台，全面支持机构投资者一站式完成业务办理,evidence=38; page_citations=18; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,软件和信息技术服务业,工业软件与基础软件 / 基础软件/工业软件 / bottleneck / latent_core_equivalent_quality_pool,sufficient,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,88,60
603396,金辰股份,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,64,23,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,营口金辰机械股份有限公司2025 年半年度报告 11 / 209 2、国内行业发展及政策情况 （1）行业发展情况 根据国家能源局数据，2025 年上半年国内光伏新增装机容量 211.61GW，同比增长 106.49%， 受抢装潮影响，5 月份全国新增光伏装机 92.92GW，同比增长 388%，单月装机容量创历史新高。 国家电网能源研究院最新预测，2025 年风电、光伏年新增装机将分别达到 140GW、380GW，新 能源新增总装机将超过 500GW。中国光伏行业已构建技术引领、全链协同、多元应用的全球领先 产业体,营口金辰机械股份有限公司2025 年半年度报告 11 / 209 2、国内行业发展及政策情况 （1）行业发展情况 根据国家能源局数据，2025 年上半年国内光伏新增装机容量 211.61GW，同比增长 106.49%， 受抢装潮影响，5 月份全国新增光伏装机 92.92GW，同比增长 388%，单月装机容量创历史新高。 国家电网能源研究院最新预测，2025 年风电、光伏年新增装机将分别达到 140GW、380GW，新 能源新增总装机将超过 500GW。中国光伏行业已构建技术引领、全链协同、多元应用的全球领先 产业体,evidence=64; page_citations=23; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,半导体 / 半导体设备 / chokepoint / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,69
603416,信捷电气,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,44,18,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,无锡信捷电气股份有限公司2025 年半年度报告 23 / 196 公司采用“经销为主、直销为辅”的销售模式，销售产品涵盖可编程控制器、伺服电机、伺服 驱动器、步进驱动器、变频器、人机界面和智能装置等。 公司产品下游应用覆盖范围广，涉及众多行业领域，终端客户呈现小而散的特性，因此公司 通过经销商扩大公司对客户的覆盖范围、增加客户服务能力。在经销模式下，公司主要通过经销 商开拓下游市场，公司与区域资源丰富的经销商签订经销协议，由经销商负责所属区域端客户的 开拓和售后。公司销售主要流程如下：（1）获取商机：对于增量客户，,无锡信捷电气股份有限公司2025 年半年度报告 23 / 196 公司采用“经销为主、直销为辅”的销售模式，销售产品涵盖可编程控制器、伺服电机、伺服 驱动器、步进驱动器、变频器、人机界面和智能装置等。 公司产品下游应用覆盖范围广，涉及众多行业领域，终端客户呈现小而散的特性，因此公司 通过经销商扩大公司对客户的覆盖范围、增加客户服务能力。在经销模式下，公司主要通过经销 商开拓下游市场，公司与区域资源丰富的经销商签订经销协议，由经销商负责所属区域端客户的 开拓和售后。公司销售主要流程如下：（1）获取商机：对于增量客户，,evidence=44; page_citations=18; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,仪器仪表制造业,工业软件与基础软件 / 基础软件/工业软件 / bottleneck / latent_core_equivalent_quality_pool,sufficient,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,88,61
603501,豪威集团,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,63,22,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,豪威集成电路（集团）股份有限公司 2025 年半年度报告 14 / 202 公司根据自身代理产品的具体情况并结合市场因素，对所代理的产品线进行动态管理。 半导体代理销售业务是公司了解市场需求的重要信息来源， 在维持现有的半导体代理销售业 务销售规模的背景下， 公司将与下游模组厂商和终端厂商保持紧密合作关系， 及时了解市场 趋势和终端厂商在研产品需求， 有针对性的进行技术研发和储备， 使企业的新技术能顺应市 场变化，减少下游行业变化带来的负面影响，助力公司半导体设计销售业务迅速发展。 4、公司产品主要应用 公司图像传,豪威集成电路（集团）股份有限公司 2025 年半年度报告 14 / 202 公司根据自身代理产品的具体情况并结合市场因素，对所代理的产品线进行动态管理。 半导体代理销售业务是公司了解市场需求的重要信息来源， 在维持现有的半导体代理销售业 务销售规模的背景下， 公司将与下游模组厂商和终端厂商保持紧密合作关系， 及时了解市场 趋势和终端厂商在研产品需求， 有针对性的进行技术研发和储备， 使企业的新技术能顺应市 场变化，减少下游行业变化带来的负面影响，助力公司半导体设计销售业务迅速发展。 4、公司产品主要应用 公司图像传,evidence=63; page_citations=22; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,68
603530,神马电力,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,56,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,江苏神马电力股份有限公司2025 年半年度报告 10 / 164 （三） 公司的主要经营模式 1、采购模式 公司采购部根据生产计划，确定最佳采购和存储批量，统一编制采购计划，经授权后直接向 供货商进行采购。 公司为了保证采购的原材料品质稳定，根据 ISO9001：2000 质量管理标准的程序，对采购流 程进行严格管理，并建立了严格的合格供应商管理制度，采购部门负责根据原材料需求组织公司 的技术、质量等部门一起对新供应商或新的原材料进行认定。公司将产品品质好、供应稳定、信 誉度高的供应商认定为合格供应商，建立长期的合,江苏神马电力股份有限公司2025 年半年度报告 13 / 164 报告期内，公司修订了《信息披露管理制度》《投资者关系管理制度》《舆情管理制度》等 一系列制度，以提高公司信息披露质量，充分保护中小投资者的权益。此外，公司还通过召开股 东会、业绩说明会等方式加强与投资者的互动交流。 5、持续坚持规范运作，不断提升治理水平 公司高度重视董事、高级管理人员等“关键少数”的职责履行和风险防控。报告期内，公司修 订了《公司章程》《内幕信息知情人登记管理制度》《总经理轮值管理制度》《总经理工作细则》 等相关治理制度，进一步完善,evidence=56; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,电气机械和器材制造业,能源与电力电子关键环节 / 电源管理/供配电 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,89,68
603658,安图生物,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,42,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,郑州安图生物工程股份有限公司2025 年半年度报告 11 / 202 品一策”的原则开展新批次国家集采，并强调各省份至少开展 1 批省级耗材集采。截至 2024 年， IVD 行业已进行了五轮省联盟集采，覆盖了核心品种和省市，预计每年节省采购资金超过百亿元。 体外诊断试剂集采成为行业重要的发展趋势，集采导致 IVD 产品价格持续下降，围绕医保控费的 试剂阳光采购、DRG 政策也正在不断考验企业的控本增效能力。 尽管集采政策对 IVD 行业带来了挑战，但未来 IVD 行业仍有广阔的发展空间，其发展趋势主 要集中在以下,郑州安图生物工程股份有限公司2025 年半年度报告 11 / 202 品一策”的原则开展新批次国家集采，并强调各省份至少开展 1 批省级耗材集采。截至 2024 年， IVD 行业已进行了五轮省联盟集采，覆盖了核心品种和省市，预计每年节省采购资金超过百亿元。 体外诊断试剂集采成为行业重要的发展趋势，集采导致 IVD 产品价格持续下降，围绕医保控费的 试剂阳光采购、DRG 政策也正在不断考验企业的控本增效能力。 尽管集采政策对 IVD 行业带来了挑战，但未来 IVD 行业仍有广阔的发展空间，其发展趋势主 要集中在以下,evidence=42; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,医药制造业,高端仪器仪表与科学仪器 / 科学仪器/检测 / bottleneck / latent_core_equivalent_quality_pool,strong,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,89,65
603685,晨丰科技,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,77,36,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,浙江晨丰科技股份有限公司2025 年半年度报告 10 / 176 体化、新能源微电网示范等形式探索。自 2016 年以来，国家发改委和国家能源局先后完成五批次 共 459 个增量配电业务改革试点（不含申请取消的 24 个），覆盖全国所有地级及以上行政区。截 至 2024 年 12 月，全国共计 331 个试点完成规划编制，360 个试点完成业主优选，256 个试点确定 供电范围，227 个试点项目取得电力业务许可证（供电类）。政策导向从单一配电网建设向“源 网荷储一体化”“新能源微电网”等复合模式延伸，比如河南、广,浙江晨丰科技股份有限公司2025 年半年度报告 10 / 176 体化、新能源微电网示范等形式探索。自 2016 年以来，国家发改委和国家能源局先后完成五批次 共 459 个增量配电业务改革试点（不含申请取消的 24 个），覆盖全国所有地级及以上行政区。截 至 2024 年 12 月，全国共计 331 个试点完成规划编制，360 个试点完成业主优选，256 个试点确定 供电范围，227 个试点项目取得电力业务许可证（供电类）。政策导向从单一配电网建设向“源 网荷储一体化”“新能源微电网”等复合模式延伸，比如河南、广,evidence=77; page_citations=36; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,电气机械和器材制造业,能源与电力电子关键环节 / 电网/能源基础设施 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,91,81
603698,航天工程,v5_hydrated,false_negative_rescue_core_equivalent_quality_pool,pending_manual_approval,pending_review,55,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,航天长征化学工程股份有限公司 2025 年半年度报告 10 / 158 报告期内，公司其他业务板块发展趋势良好。高端装备制造板块：阀门子公司继续加强研发， 完成新项目关键阀门样机试制；完成低温液氧泵出口调节阀研发设计图纸；同时外部市场拓展稳 步推进，完成重点项目合同签订和跟进。环保运营产业板块：临海子公司 2.5 万吨/年废盐综合利 用项目已取得显著的阶段性成果，土建其余部分已基本完工；主要工艺设备均已完成采购流程， 关键设备已安装完成 80%。运营架构建设与人才招聘工作同步推进，为项目后续规范化、高效化 运营搭建,航天长征化学工程股份有限公司 2025 年半年度报告 10 / 158 报告期内，公司其他业务板块发展趋势良好。高端装备制造板块：阀门子公司继续加强研发， 完成新项目关键阀门样机试制；完成低温液氧泵出口调节阀研发设计图纸；同时外部市场拓展稳 步推进，完成重点项目合同签订和跟进。环保运营产业板块：临海子公司 2.5 万吨/年废盐综合利 用项目已取得显著的阶段性成果，土建其余部分已基本完工；主要工艺设备均已完成采购流程， 关键设备已安装完成 80%。运营架构建设与人才招聘工作同步推进，为项目后续规范化、高效化 运营搭建,evidence=55; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,高端制造装备 / 专用设备宽口径 / concept_only / false_negative_rescue_core_equivalent_quality_pool,strong,core,false_negative_rescue_backfilled,Excluded,82,68
603701,德宏股份,v5_hydrated,latent_standard_core_equivalent_quality_pool,pending_manual_approval,pending_review,53,19,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,浙江德宏汽车电子电器股份有限公司2025 年半年度报告 11 / 180 在上述整车行业市场背景下，公司作为国内商用车配套交流发电机的主要供应商，面对商用 车市场需求增长乏力、原材料价格保持高位、行业竞争异常激烈等复杂形势，坚定深耕主业，持 续开拓创新，推进企业不断发展。报告期内，公司业务规模持续扩大，主业利润稳中有升。发电 机相关业务稳步配套、力拓售后，营收实现稳步增长；电子真空泵业务抢抓机遇、优化管理，业 绩取得显著提升；储能方面大力开发推广新产品，合同能源管理多项目并网运营产生效益，新的 业务发展格局进一步形,浙江德宏汽车电子电器股份有限公司2025 年半年度报告 11 / 180 在上述整车行业市场背景下，公司作为国内商用车配套交流发电机的主要供应商，面对商用 车市场需求增长乏力、原材料价格保持高位、行业竞争异常激烈等复杂形势，坚定深耕主业，持 续开拓创新，推进企业不断发展。报告期内，公司业务规模持续扩大，主业利润稳中有升。发电 机相关业务稳步配套、力拓售后，营收实现稳步增长；电子真空泵业务抢抓机遇、优化管理，业 绩取得显著提升；储能方面大力开发推广新产品，合同能源管理多项目并网运营产生效益，新的 业务发展格局进一步形,evidence=53; page_citations=19; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,电气机械和器材制造业,能源与电力电子关键环节 / 电网/能源基础设施 / bottleneck / latent_standard_core_equivalent_quality_pool,sufficient,core,latent_standard_primary_source_backfilled,Tier B,88,64
603786,科博达,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,57,22,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,科博达技术股份有限公司2025 年半年度报告 10 / 222 第三节 管理层讨论与分析 一、报告期内公司所属行业及主营业务情况说明 （一）行业情况 公司作为汽车行业中的汽车电子零部件企业，主营汽车电子及相关产品的技术研 发与产业化，汽车行业的发展以及行业环境、政策导向将直接影响公司的经营情况。 1、汽车行业发展情况 2025 年以来，国家实施更加积极有为的宏观政策，加快落实稳就业稳经济推动高 质量发展若干举措，经济运行总体平稳。上半年，汽车市场延续良好态势，多项经济 指标同比均实现两位数增长。具体来看，在以旧换新,科博达技术股份有限公司2025 年半年度报告 10 / 222 第三节 管理层讨论与分析 一、报告期内公司所属行业及主营业务情况说明 （一）行业情况 公司作为汽车行业中的汽车电子零部件企业，主营汽车电子及相关产品的技术研 发与产业化，汽车行业的发展以及行业环境、政策导向将直接影响公司的经营情况。 1、汽车行业发展情况 2025 年以来，国家实施更加积极有为的宏观政策，加快落实稳就业稳经济推动高 质量发展若干举措，经济运行总体平稳。上半年，汽车市场延续良好态势，多项经济 指标同比均实现两位数增长。具体来看，在以旧换新,evidence=57; page_citations=22; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,汽车制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,67
603806,福斯特,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,70,26,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,证券代码：603806 证券简称：福斯特 公告编号：2026-044 转债代码：113661 转债简称：福 22 转债 杭州福斯特应用材料股份有限公司 关于转让子公司部分股权暨关联交易的进展公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 一、关联交易概述 杭州福斯特应用材料股份有限公司（以下简称“公司”）分别于 2026 年 5 月 21 日、2026 年 6 月 9 日召开第六届董事会第十五次会议、2026 年第二次临,证券代码：603806 证券简称：福斯特 公告编号：2026-044 转债代码：113661 转债简称：福 22 转债 杭州福斯特应用材料股份有限公司 关于转让子公司部分股权暨关联交易的进展公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 一、关联交易概述 杭州福斯特应用材料股份有限公司（以下简称“公司”）分别于 2026 年 5 月 21 日、2026 年 6 月 9 日召开第六届董事会第十五次会议、2026 年第二次临,evidence=70; page_citations=26; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,橡胶和塑料制品业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,89,73
603823,百合花,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,60,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,百合花集团股份有限公司2025 年半年度报告 10 / 162 坚守与合作伙伴“双赢”的经营理念，与各位经销商、代理商、供应商保持和谐的合作关系， 实现互惠互利，合作共赢。公司已在行业内树立起高品质、安全环保、优质服务的市场形象，在 行业内拥有良好的声誉和市场公信力，为开拓市场和扩大市场份额提供了有力保障。 6、人才优势 公司自成立以来一直从事有机颜料制造的研发、生产及销售，已拥有成熟且系统的团队配置， 且公司一直重视人力资源管理及员工持续培训学习，通过运用人力资源管理系统、培训管理系统 发现和培养人才，凝聚了一支,百合花集团股份有限公司2025 年半年度报告 14 / 162 五、其他披露事项 (一) 可能面对的风险 √适用 □不适用 1、行业市场竞争的风险 目前国内有机颜料行业集中度整体上仍然不高，全国近百家有机颜料生产企业大多是中小企业，产品同质化严重，市场竞争激烈。受到国家环保政 策、市场环境、国家安全要求不断提升等众多因素的影响，行业集约化发展历程往往需要经历较长的时间，在此期间市场竞争依然激烈，无序竞争严重， 公司面临较大的竞争压力。公司如果不能在技术、管理和营销等方面持续保持创新和发展，则可能面临在行业市场竞争中,evidence=60; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,化学原料和化学制品制造业,半导体 / 半导体设备 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,89,69
603915,国茂股份,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,66,26,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,江苏国茂减速机股份有限公司2025 年半年度报告 10/159 约 8%，但毛利率维持在约 25%。受益于锂电行业需求的复苏以及产品应用领域的多元化布局，捷 诺销售订单金额同比增长约 32%，其作为国产高端品牌，已受到越来越多客户的关注与认可。 （2）精密减速器业务 基于对具身智能、高端机床、自动化等应用领域广阔市场前景的看好，近年来公司积极布局 以精密减速器产品为核心的新兴业务，目前已拥有国茂精密及摩多利传动两家控股子公司，专注 于谐波减速器、精密行星减速器的研发、生产及销售。2025 年上半年，得益于国内自动化,江苏国茂减速机股份有限公司2025 年半年度报告 10/159 约 8%，但毛利率维持在约 25%。受益于锂电行业需求的复苏以及产品应用领域的多元化布局，捷 诺销售订单金额同比增长约 32%，其作为国产高端品牌，已受到越来越多客户的关注与认可。 （2）精密减速器业务 基于对具身智能、高端机床、自动化等应用领域广阔市场前景的看好，近年来公司积极布局 以精密减速器产品为核心的新兴业务，目前已拥有国茂精密及摩多利传动两家控股子公司，专注 于谐波减速器、精密行星减速器的研发、生产及销售。2025 年上半年，得益于国内自动化,evidence=66; page_citations=26; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,通用设备制造业,高端制造装备 / 工业母机/机器人核心部件 / bottleneck / latent_core_equivalent_quality_pool,strong,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,89,72
