stock_code,stock_name,review_universe_source,source_file,source_type,source_title,source_date,page,evidence_text,evidence_claim_type,citation_quality,research_only,used_for_signal,used_for_admission
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,13,0）6 月 3 日，商务部等五部门组织开展 2025 年新能源汽车下乡活动，与县域充换电设施补短板试点、智能网联,primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,14,无锡贝斯特精机股份有限公司 2025 年半年度报告全文 14 汽车“车路云一体化”试点等工作形成协同效应，推动优质资源向乡村地区倾斜。 （二）公司主要业务 围绕公司三梯次产业的战略布局，公司业务分为三大板块：一、各类精密零部件、智能装备及工装夹具等原有业务； 二、新能源汽车零部件业务，重点布局新能源汽车轻量化结构件、高附加值精密零部件以及天然气燃料汽车核心部件等 产品；三、工业母机、人形机器人等领域，全面布局直线运动功能部件，产品包括：高精度滚珠/滚柱丝杠副、微型丝杠、 高精度直线导轨副等。 贝斯特组织架构以及产业,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,15,无锡贝斯特精机股份有限公司 2025 年半年度报告全文 15 2022 年 6 月，为进一步夯实在新能源汽车领域的实体布局，公司在安徽省马鞍山市含山县设立了全资子公司“安徽 贝斯特新能源汽车零部件有限公司”，将以此重点布局新能源汽车轻量化结构件、高附加值精密零部件以及氢燃料、天 然气燃料汽车核心部件等的研发、制造和销售，旨在进一步扩大新能源汽车零部件的产能规模，进一步围绕市场优化产 品结构，进一步增强客户粘性，提升公司在新能源汽车产业链中的竞争力。安徽贝斯特已竣工开业，积极投身新产品研 发与新客户开拓工作，产能逐步,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,19,无锡贝斯特精机股份有限公司 2025 年半年度报告全文 19 求，不过行业发展也面临诸多挑战，例如磨料磨具行业仍未走出下行通道，出口不确定性增加等。预计 2025 年全年中国 金属加工机床市场需求谨慎乐观，机床工具行业整体运行将相对平稳，金属加工机床有望延续小幅增长态势，但企业间 分化将更加明显 。 依托我国持续向好的经济运行环境，在行业变革与产业转型的浪潮中，公司精准把握发展机遇，以高质量发展为导 向，充分释放 “精密加工为特长、铸造产业为支撑、智能装备为驱动” 的产业联动核心竞争力。通过转型发展、创新发展、 绿,hard_tech_exposure|architecture_shift|customer_certification|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,19,续提升公司在客户端的话语权，为未来开 辟更为广阔的增长空间。 4、全速推进泰国子公司建设，在多变局势中构建更具韧性的全球化布局 报告期内，公司全速加快对泰国子公司倍永华的建设进程，计划在 2025 年第四季度顺利竣工开业，以扩大现有产能， 进一步提升公司在客户端的国际竞争力，为贝斯特后续持续发展打下坚实基础。同时，泰国子公司将以泰国为枢纽深耕,customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,25,"无锡贝斯特精机股份有限公司 2025 年半年度报告全文 25 涡轮增压 器零部件 以及新能 源汽车零 部件的研 发、制造 和销售 泰铢 4.47 1.62 319,370.1 9 255,496.1 5 报告期内取得和处置子公司的情况 □适用 不适用 主要控股参股公司情况说明 公司单个子公司经营业绩未出现大幅波动，具体情况可详见本年度报告第三节管理层讨论与分析。 九、公司控制的结构化主体情况 □适用 不适用 十、公司面临的风险和应对措施 1、国际贸易环境相关风险 公司产品出口至美国、欧洲、韩国、墨西哥、日本等多",hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,26,无锡贝斯特精机股份有限公司 2025 年半年度报告全文 26 汽车零部件行业普遍存在价格年度调整惯例，通常在新产品供货后 3-5 年内有 1%-5%的年度降幅。如果未来产品价 格持续下降且成本控制水平未能同步提高，公司业绩将受到产品价格下降的不利影响。 应对措施：针对上述风险，一方面，公司将持续快速研发以及充分发挥公司体系内上下游研发平台良性互动的反馈 作用，力图不断推出更高端、质量优良、更符合客户需求的新产品，以提高产品议价能力与竞争力；另一方面，公司将 通过生产线的自动化改造、工艺流程优化、效率提升、成本改善等,hard_tech_exposure|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,65,"无锡贝斯特精机股份有限公司 2025 年半年度报告全文 65 因实施上述可转换公司债券转股、资本公积金转增股本、股权激励增资事项导致公司注册资本增加，注册资本 增加至 500,543,865.00 元。 本公司统一社会信用代码为 91320200240505438W ，法定代表人曹余华。 （二) 公司的注册地和组织形式 本公司的注册地：无锡市建筑西路 777（A10）20 层 本公司总部地址：无锡市滨湖区胡埭镇合欢西路 18 号 本公司的组织形式：股份有限公司（上市） （三) 公司的业务性质和主要经营活动 本公司属",hard_tech_exposure|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,71,无锡贝斯特精机股份有限公司 2025 年半年度报告全文 71 4）金融负债终止确认条件 金融负债的现时义务全部或部分已经解除的，则终止确认该金融负债或其一部分；本公司若与债权人签定协议， 以承担新金融负债方式替换现存金融负债，且新金融负债与现存金融负债的合同条款实质上不同的，则终止确认现存金 融负债，并同时确认新金融负债。 对现存金融负债全部或部分合同条款作出实质性修改的，则终止确认现存金融负债或其一部分，同时将修改条款 后的金融负债确认为一项新金融负债。 金融负债全部或部分终止确认时，终止确认的金融负债账面价值与,financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2025-08-15_半年报_2025年半年度报告_1224487598.pdf,interim_report,2025年半年度报告,,73,无锡贝斯特精机股份有限公司 2025 年半年度报告全文 73 存货是指本公司在日常活动中[research-redacted]以备出售的产成品或商品、处在生产过程中的在产品、在生产过程或提供劳务 过程中耗用的材料和物料等。主要包括原材料、委托加工材料、低值易耗品、在产品、库存商品等。 2）存货的盘存制度为永续盘存制。 3）存货的计价方法 存货在取得时，按成本进行初始计量，包括采购成本、加工成本和其他成本。存货发出时，采用加权平均法确定 发出存货的实际成本。 4）存货可变现净值的确定依据及存货跌价准备的计提方法： 期,hard_tech_exposure|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,16,无锡贝斯特精机股份有限公司 2025 年年度报告全文 16 首批订单； 自主研发的行星滚柱丝杠已于 2023 年顺利出样，并紧跟市场发展以及技术方向，不断优化和完善生产工 艺布局，关键工艺所需国产化设备的合作开发在有序推进；应用于新能源汽车 EMB 制动系统滚珠丝杠副也完成了客 户交样。 2022 年 6 月，为进一步夯实在新能源汽车领域的实体布局，公司在安徽省马鞍山市含山县设立了全资子公司“安 徽贝斯特新能源汽车零部件有限公司 ”，将以此重点布局新能源汽车轻量化结构件、高附加值精密零部件以及氢燃料、 天然气燃料汽,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,20,无锡贝斯特精机股份有限公司 2025 年年度报告全文 20 试验或验证。 在智能装备及工装产品生产方面，公司在取得订单后编制设计计划、采购计划和生产计划，设计方案待客户确认后 安排生产，并由品保部检验后入库。 3、销售模式 公司销售模式分为两种：第一种是直接送货至客户处；第二种是送货到中间仓，客户按实际从中间仓领用情况在信 用期内付款，中间仓由客户或第三方物流商管理。 下游客户对上游汽车零部件企业实行合格供应商管理模式。公司成为合格供应商的流程是：根据公司未来 3-5 年客 户开发规划，确定待开发目标客户—〉对客户,hard_tech_exposure|customer_certification|order_or_capacity|financial_trace|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,29,无锡贝斯特精机股份有限公司 2025 年年度报告全文 29 载客汽车，引导以直接租赁为主、限制非设备类售后回租，要求金融租赁公司独立自主开展风控且核心职能不得外包， 需自主核实承租人及车辆信息真实性、合理评估车辆价值杜绝“低值高融”，通过专属信息系统与技术手段实施租后管理， 同时规范合同签订、信息告知、合法催收与租赁物取回流程，保障消费者权益，汽车金融公司开展相关业务需参照执行。 （5）12 月 14 日，商务部办公厅、中国人民银行办公厅、金融监管总局办公厅联合发布《关于加强商务和金融协同， 更大力度提振消费的通知,hard_tech_exposure|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,31,无锡贝斯特精机股份有限公司 2025 年年度报告全文 31 相较于国外主要竞争对手，在服务境内客户方面，公司除了具有一定的成本优势外，还具备交货时间短、反应快等 优势。世界主要汽车厂以及其配套厂商均在无锡、上海等长三角地区，而公司生产基地位于无锡，距离较近，相较于国 内主要竞争对手具有一定的区域优势。 7、管理优势 公司坚持创新，不断提高管理水平，目前公司已建立一整套科学合理并行之有效的管理制度。公司已按照 ISO9001： 2008、ISO/TS16949：2009、AS9100C 标准建立并实施了质量管理体系。,hard_tech_exposure|architecture_shift|customer_certification|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,32,无锡贝斯特精机股份有限公司 2025 年年度报告全文 32 2、智能装备及工装行业 多年来，公司智能装备及工装业务凭借丰富设计经验、先进技术、精良品质和及时服务，不仅为国内一线汽车整车 厂、主机厂提供高端工装夹具，而且还向日本和德国等国际知名机床商提供工装夹具产品，是目前中国工装夹具产业中 的领军企业。在生产自动化系统项目上，公司与上汽通用汽车有限公司签订“加工系统自动化改造合同”，为客户实现从 手工线作业到自动化作业、从自动化生产再到智能化生产的转型升级提供了卓有成效的解决方案，切实为客户乃至行业 提高生产效率、,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,33,无锡贝斯特精机股份有限公司 2025 年年度报告全文 33 四季度分别增长 5.4%、5.2%、4.8%、4.5%。分产业看，第一产业增加值 93347 亿元，增长 3.9%；第二产业增加值 499653 亿元，增长 4.5%，其中工业、制造业分别增长 5.8%、6.1%；第三产业增加值 808879 亿元，增长 5.4%，信息传 输、软件信息技术服务业，租赁商务服务业增速领跑，新兴服务业成为三产增长核心动力。 2025 年全年，中国汽车工业交出亮眼答卷，多项指标再创新高，实现“十四五”圆满收官。全年汽车产销量均突,hard_tech_exposure|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,33,内外日益复杂的政治经济形势，公司不断开源节流、提 高市场份额，一方面维护老客户原业务，深化合作粘性，另一方面拓展老客户新业务，同时不断开发新客户、新业务， 凭借公司品牌、研发优势、品质优势等，提高产品性价比，持续提升公司产品的市场占有率。全年公司重点强调苦练内 功，不断以智能制造、优化工艺以及严控各项成本等为主要抓手，持续提升生产效率，不断提高产品质量，进一步推动 第一梯次产业降本增效与综合竞争力的跃升，确保核心业务稳健运行，为公司整体发展提供坚实支撑。 2、持续扩大新能源汽车领域已取得的成果，压实第二梯次产业承上,hard_tech_exposure|customer_certification|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,34,无锡贝斯特精机股份有限公司 2025 年年度报告全文 34 产能布局、提升生产效率，围绕潜在及现有客户加快响应速度，为客户提供更高效和优质的服务、更稳定和优质的产品， 进一步增强客户粘性，获取更多市场份额，充分借助全年新能源汽车行业快速发展的机遇，实现第二梯次产业稳步发展， 助力公司转型升级可持续发展。 3、深耕市场拓展与产业链延伸，强化第三梯次产业综合竞争力 公司战略布局中的第三梯次产业为：充分利用现有资源，发挥公司在工装夹具、智能装备领域的技术优势和在汽车 行业的生产管理体系优势，抢抓机遇，高举高打全面布局直线,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,40,无锡贝斯特精机股份有限公司 2025 年年度报告全文 40 可自动完成定位、夹 紧及检测确认流程； 项目研发成功后可精 准匹配各厂家自动化 生产及自动线改造需 求，有效解决老旧机 床功能不足的痛点。 氢燃料电池汽车空压 机叶轮的研发 研发氢燃料电池汽车 空压机叶轮，替代传 统铸造成型工艺，解 决其加工精度低、能 耗高、污染大的问 题，突破叶轮精密加 工关键技术，满足氢 燃料电池汽车空压机 核心零部件的性能需 求。 研发试制 本项目研发，可实现 叶轮高精度加工，达 成既定形位公差及表 面粗糙度要求，叶轮 最高耐受转速,hard_tech_exposure|revenue_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,46,无锡贝斯特精机股份有限公司 2025 年年度报告全文 46 同时，持续加大技术研发与生产投入，聚焦高附加值零部件深耕攻坚，依托技术差异化打造专属核心竞争优势，提升高 附加值产品在业务板块中的占比，构建多元化、高品质的产品供应体系，稳步提升业务整体盈利水平，助推第二梯次业 务高质量提速发展。 3、第三梯次业务：攻坚突破，做强第三增长极 第三梯次产业是公司战略布局的关键一环，更是业务发展的第三增长极。2026 年，公司将聚焦工业母机、人形机器 人、汽车传动、自动化装备等核心领域，加大资源投入，精准引进关键产业人才，全力,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-03-31_年报_2025年年度报告_1225057936.pdf,annual_report,2025年年度报告,,47,无锡贝斯特精机股份有限公司 2025 年年度报告全文 47 力开拓国内市场，挖掘增量空间，确保公司综合竞争力与抗风险能力稳步提升。此外，公司全面加速推进海外投资设厂 的业务布局，第一站选址在泰国投资设厂，深化国际市场布局，进一步增强公司在客户端的国际竞争优势。 2、汽车行业周期波动影响以及行业政策性风险 公司所处的汽车行业与宏观经济密切相关，全球及国内经济的周期性波动都将对汽车生产和消费带来影响。如果公 司客户的经营状况受到宏观经济的不利影响，可能会造成公司的订单减少、存货积压等情况，因此公司存在受汽车行业 周期波,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300580,贝斯特,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300580_贝斯特_2026-07-02_日常经营_关于选举第五届董事会职工代表董事的公告_1225404261.pdf,announcement,关于选举第五届董事会职工代表董事的公告,,2,2 附件：华刚先生简历 华刚先生，1970 年 11 月 14 日出生，中国国籍，无永久境外居留权，本科 学历。曾于 1992 年 7 月至 1997 年 12 月在无锡县柴油机厂工作，于 1998 年 1 月至 1999 年 1 月任日本爱知县 KIRA 公司 CNC 机床研修生，于 1999 年 2 月至 1999 年 12 月任职于无锡县柴油机厂，于 2001 年 1 月起在无锡贝斯特精机股份 有限公司任职，曾任公司第三届、第四届监事会主席。现任公司第四届董事会职 工代表董事、设备设施总监、安环部部长；任公司,hard_tech_exposure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,10,深圳市飞荣达科技股份有限公司 2025 年半年度报告全文 10 第三节 管理层讨论与分析 一、报告期内公司从事的主要业务 （一）公司主营业务 公司主要从事电磁屏蔽材料及器件、热管理材料及器件、基站天线及相关器件、防护功能器件、轻量化材料及器件、 功能组件等的研发、设计、生产与销售，并能够为客户提供相关领域的整体解决方案，致力成为 ICT 领域新材料及智能 制造领先企业。 公司自成立以来，通过自身不懈的技术研发、严格的品质把控和良好的客户服务，逐步获得了市场的广泛认可，不 断发展壮大，业务由电子辅料产品生产逐步过渡到,hard_tech_exposure|customer_certification|revenue_trace|primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,11,深圳市飞荣达科技股份有限公司 2025 年半年度报告全文 11 【全球交付能力】 【产品应用领域】 公司产品主要应用在网络通信、数据中心、服务器、消费电子、新能源汽车、人工智能（无人机、机器人等） 、光伏 储能、医疗及家用电器等领域。 【产品类别】 电磁屏蔽材料及器件包括导电布衬垫、导电硅胶、导电塑料器件、金属屏蔽器件、吸波器件及软连接等； 热管理材料及器件包括导热界面器件、石墨片、导热石墨膜、散热模组、风扇、VC 均温板、热管、压铸件及液冷板 等； 基站天线及相关器件包括基站天线、一体化天线振子、天线罩、精密注塑,hard_tech_exposure|customer_certification|order_or_capacity|primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,19,"深圳市飞荣达科技股份有限公司 2025 年半年度报告全文 19 （三）报告期内公司主营业务分析 报告期内，公司整体经营稳健，市场趋势积极向好，受下游应用领域需求增长影响，公司相关业务规模进一步扩大， 整体收入持续增长。公司 2025 年上半年度实现营业总收入 288,314.86 万元，较上年同期增长 27.42%，实现归属于上市 公司股东的净利润 16,608.89 万元，较上年同期增长 118.54%；公司基本每股收益为 0.2864 元，较上年同期增长 117.96%。 报告期内，公司持续强化研发能力，增加研",hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,19,和导热散热材料器件最重要的使用领域之一。随着 AI 快速推进，其产业链中的服务器等设备作 为算力发动机，需求持续高增长。根据 IDC 数据，2025 年第一季度服务器市场市值达到创纪录的 952 亿美元，同比增长 134.1%，创下历史最高单季度增长率。根据 TrendForce 报告显示，关税政策的不确定性以及近期地缘政治紧张局势，虽 然会影响全球人工智能出货量，然而受 AI 浪潮驱动，预测 2025 年全球 AI 服务器出货量仍将有 24.3%的增长。随着 AI 算力需求呈现指数级增长，芯片及整体机架高功耗的背,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|revenue_trace|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,20,深圳市飞荣达科技股份有限公司 2025 年半年度报告全文 20 正逐步通过调整产品结构，提高生产效率和管理效能等降低成本，提升毛利水平。 新能源汽车相关行业持续增长。根据中国汽车工业协会数据，2025 年 1-6 月，新能源汽车产销分别为 696.8 万辆和 693.7 万辆，同比分别增长 41.4%和 40.3%，销量总体占比达 44.3%，同时智能驾驶持续下沉和渗透。中国汽车动力电池 产业创新联盟日前发布数据显示，2025 年 1-6 月，我国动力电池累计装车量为 299.6GWh，累计同比增长 47.3%。新,hard_tech_exposure|customer_certification|financial_trace|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,20,天线罩、精密注塑,primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,21,深圳市飞荣达科技股份有限公司 2025 年半年度报告全文 21 等；防护功能器件包括单双面胶、保护膜、绝缘片、防尘网等；轻量化材料及器件包括端板、复合材料盖板等，并将应 用领域扩展到新能源汽车、储能、光伏逆变器等，新开发了新能源汽车电池复合材料上盖、液冷板、软连接铜排、导热 凝胶、导热结构胶、导热界面材料、车载散热器、半固态压铸件等产品。公司产品种类非常广泛，能够满足不同客户的 不同产品、不同使用环境场合及不同使用等级等方面的需求，为客户节约大量的采购资源及成本。公司通过多年的积累， 拥有各产品相关的技术人才，作为,hard_tech_exposure|architecture_shift|customer_certification|order_or_capacity|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,21,、冷热冲击、快速温变、紫外老化、氙灯老化、阻燃、防水防尘、盐雾、压力交变、内部 腐蚀等；电磁学分析，如电磁兼容测试、介电常数测试、磁导率测试、吸波性能测试、屏蔽效能测试、电阻＆电导率＆ 阻抗分析等。 实验室由材料科学、物理化学、电子电气领域专业团队组成，严格遵循 GB、IEC、ISO、UL、ASTM 等国家和国际 标准，不仅为研发提供准确、高效的技术支撑，更通过完善的检测体系为产品质量保驾护航，助力提升公司产品竞争力。,hard_tech_exposure|disconfirmation_or_risk|primary_periodic_disclosure,page_level,True,False,False
300602,飞荣达,v5_hydrated,/Users/xiwei/stock_research/outputs/research/tech_bottleneck_likely_core_36_primary_source_backfill_v1/cninfo_primary_source_pdfs/300602_飞荣达_2025-08-19_半年报_2025年半年度报告_1224504291.pdf,interim_report,2025年半年度报告,,22,"深圳市飞荣达科技股份有限公司 2025 年半年度报告全文 22 三、主营业务分析 概述 参见“一、报告期内公司从事的主要业务”相关内容。 主要财务数据同比变动情况 单位：元 本报告期 上年同期 同比增减 变动原因 营业收入 2,883,148,595.67 2,262,658,871.34 27.42% 主要系报告期内新能源、消费类 电子及通信业务收入增长所致 营业成本 2,318,683,429.33 1,830,613,159.44 26.66% 主要系报告期内营业收入增长同 步带来成本增长所致 销售费用 57",hard_tech_exposure|customer_certification|revenue_trace|financial_trace|primary_periodic_disclosure,page_level,True,False,False
